Standard Relation,Standard Type,Standard Units,Standard Value,canonical_smiles,DOI
=,Papp,ucm/s,12.0,CC#CC1=CC(=CN=C1)C2=CC(=CC=C2)C3(N=C(C(=N3)N)C)C4=CC(=C(C(=C4)C)OC)C, 10.1021/jm300991n
=,Papp,ucm/s,41.0,CC1=NC(N=C1N)(C2CCCCC2)C3=CC=CC(=C3)C4=CN=CC=C4, 10.1021/jm300991n
=,Papp,ucm/s,3.0,CC1=NC(N=C1N)(C2CCN(CC2)C(=O)C)C3=CC=CC(=C3)C4=CC(=CC=C4)OC, 10.1021/jm300991n
=,Papp,ucm/s,21.0,CC1=NC(N=C1N)(C2=CC=C(C=C2)OC)C3=CC=CC(=C3)C4=CN=CN=C4, 10.1021/jm300991n
=,Papp,ucm/s,19.0,CC#CC1=CC(=NC=C1)C2=C(C=CC(=C2)C3(N=C(C(=N3)N)C)C4CC4)O, 10.1021/jm300991n
=,Papp,ucm/s,34.0,CC1=NC(N=C1N)(C)C2=CC=CC(=C2)C3=CC(=CC=C3)OC, 10.1021/jm300991n
=,Papp,ucm/s,57.0,CC1=NC(N=C1N)(C2CC2)C3=CC=CC(=C3)C4=CC(=CN=C4)Cl, 10.1021/jm300991n
=,Papp,10'-6 cm/s,0.2,CC(C)NC1=NC(=CS1)C2=NC3=C(C=CC(=C3)OC)C(=C2)OC4CC(N(C4)C(=O)C(C(C)(C)C)NC(=O)OC5CCCC5)C(=O)NC6(CC6C=C)P(=O)(O)O, 10.1016/j.bmcl.2009.05.023
=,Papp,ucm/s,2.1,CC1=CC(=CC(=C1OCC2CCOC2)C#N)C3=C(C(=O)NC(=N3)N)Cl, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,8.4,C1COCC1COC2=C(C=C(C=C2)C3=C(C(=O)NC(=N3)N)Cl)C(F)(F)F, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,0.1,C1COCC1COC2=C(C=C(C=C2)C3=C(C(=O)NC(=N3)N)C#N)OC(F)(F)F, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,5.7,CC(C)COC1=C(C=C(C=C1)C2=C(C(=O)NC(=N2)N)Cl)C#N, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,6.4,C1COCC1COC2=C(C=C(C=C2)C3=C(C(=O)NC(=N3)N)Cl)OC(F)(F)F, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,1.7,CC(C)COC1=C(C=C(C=C1)C2=C(C(=O)NC(=N2)N)C#N)C(F)(F)F, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,0.2,C1COCC1COC2=C(C=C(C=C2)C3=C(C(=O)NC(=N3)N)Cl)C#N, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,0.1,CC(C)COC1=C(C=C(C=C1)C2=C(C(=O)NC(=N2)N)C#N)C#N, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,0.1,C1CC1COC2=C(C=C(C=C2)C3=C(C(=O)NC(=N3)N)C#N)C#N, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,0.4,CC(C)(C)COC1=C(C=C(C=C1)C2=C(C(=O)NC(=N2)N)C#N)OC(F)(F)F, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,0.2,C1=CC(=C(C=C1C2=C(C(=O)NC(=N2)N)Cl)C#N)OCCCCO, 10.1016/j.bmcl.2014.01.050
=,Papp,ucm/s,2.6,CC(C)CC(C=O)NC(=O)C(C(C)C)NS(=O)(=O)C1=CC=C(C=C1)F, 10.1021/jm060157n
=,Papp,ucm/s,14.3,CC(C)CC(C(=O)NC1CCOC1O)NC(=S)NC2=CC=CC=C2, 10.1021/jm060157n
=,Papp,ucm/s,22.7,C1CCN(CC1)C(=O)C2=C(C=C(C=C2)Cl)NS(=O)(=O)C3=CC=CC4=NSN=C43, 10.1021/jm060590x
=,Papp,10'-6 cm/s,10.0,CC(C)C1=CSC(=N1)C2=NC3=C(C=CC(=C3)OC)C(=C2)OC4CC5C(=O)NC6(CC6C=CCCCCCNC(=O)N5C4)C(=O)NS(=O)(=O)C7CC7, 10.1016/j.bmcl.2008.10.004
=,Papp,10'-6 cm/s,3.0,CC(C)C1=CSC(=N1)C2=NC3=C(C=CC(=C3)OC)C(=C2)OC4CC5C(=O)NC6(CC6C=CCCCCNC(=O)N5C4)C(=O)NS(=O)(=O)C7CC7, 10.1016/j.bmcl.2008.10.004
=,Papp,10'-6 cm/s,0.4,COC1=CC2=C(C=C1)C(=CC(=N2)C3=NC=CS3)OC4CC5C(=O)NC6(CC6C=CCCCCCNC(=O)N5C4)C(=O)NS(=O)(=O)C7CC7, 10.1016/j.bmcl.2008.10.004
=,Papp,10'-6 cm/s,30.0,CC(C)C1=CSC(=N1)C2=NC3=C(C=CC(=C3)OC)C(=C2)OC4CC5C(=O)NC6(CC6C=CCCCCCNC(=O)N5C4)C(=O)NS(=O)(=O)C7(CC7)C, 10.1016/j.bmcl.2008.10.004
=,Papp,10'-6 cm/s,0.4,CC1=C(C=CC2=C1N=C(C=C2OC3CC4C(=O)NC5(CC5C=CCCCCCNC(=O)N4C3)C(=O)NS(=O)(=O)C6CC6)C7=NC(=CS7)C(C)C)OC, 10.1016/j.bmcl.2008.10.004
=,Papp,10'-6 cm/s,22.0,CC(C)C1=CSC(=N1)C2=NC3=C(C=CC(=C3Cl)OC)C(=C2)OC4CC5C(=O)NC6(CC6C=CCCCCCNC(=O)N5C4)C(=O)NS(=O)(=O)C7CC7, 10.1016/j.bmcl.2008.10.004
=,Papp,10'-6 cm/s,29.0,CC(C)C1=CSC(=N1)C2=NC3=C(C=CC(=C3Cl)OC)C(=C2)OC4CC5C(=O)NC6(CC6C=CCCCCCNC(=O)N5C4)C(=O)NS(=O)(=O)C7(CC7)C, 10.1016/j.bmcl.2008.10.004
=,Papp,ucm/s,0.58,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,2.8,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)OC(=O)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,3.73,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,0.97,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,3.66,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=N6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,1.07,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC(=O)N(C)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,2.46,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=N6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC(=O)N(C)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,3.64,CC1=C2C(C(=O)C3(CCC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,8.11,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC(=O)N(C)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,6.97,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC(=O)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,4.53,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=N5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC(=O)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,0.88,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,4.68,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=N6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC)C)OC(=O)N(C)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,2.4,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC(=O)N(C)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,6.91,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC(=O)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,4.41,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=N5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC(=O)N(C)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,1.48,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)C7=CC=CC=C7)O)OC(=O)O5)OC(=O)C8=CC=CC=C8)(CO4)OC(=O)C)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,2.64,CC1=C2C(C(=O)C3(CCC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)C)OC, 10.1016/j.bmc.2013.11.037
<,Papp,ucm/s,1.67,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC(=O)N(C)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,3.93,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC(=O)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,2.94,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC)C)OC(=O)N(C)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,8.17,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)OC)C)OC(=O)N(C)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,10.68,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)OC(=O)N(C)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,2.57,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,0.92,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC(=O)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,7.17,CC1=C2C(C(=O)C3(CCC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,4.38,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC)C)OC(=O)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,3.32,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC(=O)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,3.27,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC(=O)N(C)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,7.16,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)OC(=O)OC)C)OC, 10.1016/j.bmc.2013.11.037
<,Papp,ucm/s,1.43,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC)C)OC(=O)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,8.87,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(CC(C)C)NC(=O)OC(C)(C)C)O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)OC)C)OC(=O)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,2.83,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,16.4,CC1=C2C(C(=O)C3(C(CC4C(C3C(C5(C2(C)C)C(C1OC(=O)C(C(C6=CC=CC=C6)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC)C)OC(=O)N(C)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,3.02,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=N5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC(=O)N(C)C, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,10.55,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC(=O)N(C)C)C)OC, 10.1016/j.bmc.2013.11.037
=,Papp,ucm/s,28.0,CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC=CC(=C4)C1, 10.1021/jm400887j
<,Papp,10^-6 cm/s,1.0,CC(CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=C(C=CC=C3OC)OC)NCC(C4=CC(=C(C=C4)O)CO)O, 10.1016/j.bmcl.2007.09.031
=,Papp,10'6cm/s,0.75,C1CN2C(=NC(=C2NC3=CC(=C(C=C3)Cl)F)C4=CC=C(C=C4)F)CN1C(=O)CN, 10.1021/jm2003359
=,Papp,10'6cm/s,0.96,CC1=CC=C(C=C1)NC2=C(N=C3N2CCN(C3)C(=O)C(C)(C)N)C4=CC=C(C=C4)F, 10.1021/jm2003359
=,Papp,10'6cm/s,3.05,CC(C)(C(=O)N1CCN2C(=NC(=C2NC3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C1)N, 10.1021/jm2003359
=,Papp,10'6cm/s,0.44,C1CN2C(=NC(=C2NC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)CN1C(=O)CN, 10.1021/jm2003359
=,Papp,10'6cm/s,0.56,C1CN2C(=NC(=C2NC3=CC=C(C=C3)F)C4=CC(=CC=C4)F)CN1C(=O)CN, 10.1021/jm2003359
=,Papp,10'6cm/s,0.14,, 10.1021/jm2003359
=,Papp,10'6cm/s,0.7,, 10.1021/jm2003359
=,Papp,10'6cm/s,1.07,CC(C)(C(=O)N1CCN2C(=NC(=C2NC3=CC=C(C=C3)F)C4=CC(=CC=C4)F)C1)N, 10.1021/jm2003359
=,Papp,10'6cm/s,0.84,CC(C)(C(=O)N1CCN2C(=NC(=C2NC3=CC(=C(C=C3)Cl)F)C4=CC=C(C=C4)F)C1)N, 10.1021/jm2003359
=,Papp,10'6cm/s,1.63,CC1=CC=C(C=C1)NC2=C(N=C3N2CCN(C3)C(=O)CN)C4=CC=C(C=C4)F, 10.1021/jm2003359
=,Papp,10'6cm/s,0.99,C1CN2C(=NC(=C2NC3=CC(=C(C=C3)F)F)C4=CC=C(C=C4)F)CN1C(=O)CN, 10.1021/jm2003359
=,Papp,10'6cm/s,1.46,CC(C)(C(=O)N1CCN2C(=NC(=C2NC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)C1)N, 10.1021/jm2003359
<,Papp,ucm/s,0.01,C1CNCCC1C2=CC(=O)NO2, 10.1021/ml400526d
=,Papp,ucm/s,0.4,CC1(CCNCC1)C2=CC(=O)NO2, 10.1021/ml400526d
=,Papp,ucm/s,1.0,CN1CCC(CC1)C2=CC(=O)NO2, 10.1021/ml400526d
=,Papp,ucm/s,0.4,CN1C(=O)C=C(O1)C2CCNCC2, 10.1021/ml400526d
=,Papp,ucm/s,0.6,CC1CC(CCN1)C2=CC(=O)NO2, 10.1021/ml400526d
=,Papp,ucm/s,0.5,C1CNCCC1C2=CC(=O)ON2, 10.1021/ml400526d
=,Papp,ucm/s,4.1,C1CNC(CC1C2=CC(=O)NO2)CC3=CC=CC=C3, 10.1021/ml400526d
=,Papp,ucm/s,1.2,C1CNC(CC1C2=CC(=O)NO2)CC3=CC=CC=C3, 10.1021/ml400526d
=,Papp,ucm/s,1.0,C1CNC(CC1C2=CC(=O)NO2)CC3=CC=CC=C3, 10.1021/ml400526d
=,Papp,ucm/s,1.9,C1CNC(CC1C2=CC(=O)NO2)CC3=CC=CC=C3, 10.1021/ml400526d
=,Papp,ucm/s,1.0,CC(C)CC1CC(CCN1)C2=CC(=O)NO2, 10.1021/ml400526d
=,Papp,ucm/s,2.6,CC(C)(C)CC1CC(CCN1)C2=CC(=O)NO2, 10.1021/ml400526d
=,Papp,ucm/s,4.5,CC(C)(C)CCC1CC(CCN1)C2=CC(=O)NO2, 10.1021/ml400526d
=,Papp,ucm/s,6.2,C1CCC(CC1)CC2CC(CCN2)C3=CC(=O)NO3, 10.1021/ml400526d
=,Papp,ucm/s,2.6,C1CNC(CC1C2=CC(=O)NO2)CCC3=CC=CC=C3, 10.1021/ml400526d
=,Papp,ucm/s,1.8,C1CNC(CC1C2=CC(=O)NO2)CC3=CC=CC=C3F, 10.1021/ml400526d
=,Papp,ucm/s,3.1,C1CNC(CC1C2=CC(=O)NO2)CC3=CC(=CC=C3)F, 10.1021/ml400526d
=,Papp,ucm/s,3.7,C1CNC(CC1C2=CC(=O)NO2)CC3=CC=C(C=C3)F, 10.1021/ml400526d
=,Papp,10'-6 cm/s,25.0,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C, 10.1016/j.bmcl.2011.04.121
=,Papp,10'6cm/s,38.7,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O, 10.1016/j.bmcl.2009.08.071
=,Papp,10'6cm/s,0.7,C(C(C(C(C(CO)O)O)O)O)O, 10.1016/j.bmcl.2009.08.071
=,Papp,10'6cm/s,4.6,CS(=O)(=O)NC1=CC=C(C=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)CN4CCS(=O)(=O)CC4, 10.1016/j.bmcl.2009.08.071
=,Papp,10'6cm/s,30.4,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N, 10.1016/j.bmcl.2009.08.071
=,Papp,10'-6 cm/s,7.1,CC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3(CCCC3)C(=O)NC(CCCN4CCN(CC4)CC5CCOCC5)CC6=CC=CC=C6, 10.1021/jm100176s
=,Papp,10'-6 cm/s,13.6,C1CCC(C1)(C(=O)NC(CCCN2CCN(CC2)CC3CCOCC3)CC4=CC=CC=C4)NC(=O)C5=CC=C(C=C5)C6=CC=CC=C6, 10.1021/jm100176s
=,Papp,10'-6 cm/s,14.6,C1CCC(C1)(C(=O)NC(CCCN2CCN(CC2)CC3CCOCC3)CC4=CC=CC=C4)NC(=O)C5=CC6=CC=CC=C6C=C5, 10.1021/jm100176s
=,Papp,10'-6 cm/s,20.2,C1CCC(C1)(C(=O)NC(CCCN2CCN(CC2)CC3CCOCC3)CC4=CC=CC=C4)NC(=O)C5=CC6=CC=CC=C6O5, 10.1021/jm100176s
=,Papp,10'-6 cm/s,13.7,C1CCC(C1)(C(=O)NC(CCCN2CCN(CC2)CC3CCOCC3)CC4=CC=CC=C4)NC(=O)C5=CC6=C(O5)C=CC(=C6)Cl, 10.1021/jm100176s
=,Papp,10'-6 cm/s,8.6,COC1=CC2=C(C=C1)OC(=C2)C(=O)NC3(CCCC3)C(=O)NC(CCCN4CCN(CC4)CC5CCOCC5)CC6=CC=CC=C6, 10.1021/jm100176s
=,Papp,10'-6 cm/s,30.3,CC1=CC2=C(C=C1)OC(=C2)C(=O)NC3(CCCC3)C(=O)NC(CCCN4CCN(CC4)CC5CCOCC5)CC6=CC=CC=C6, 10.1021/jm100176s
=,Papp,10'-6 cm/s,11.0,C1CCC(C1)(C(=O)NC(CCCN2CCN(CC2)CC3CCOCC3)CC4=CC=CC=C4)NC(=O)C5=CC6=CC=CC=C6S5, 10.1021/jm100176s
=,Papp,10'-6 cm/s,11.2,CC1=CC2=C(C=C1)C=C(S2)C(=O)NC3(CCCC3)C(=O)NC(CCCN4CCN(CC4)CC5CCOCC5)CC6=CC=CC=C6, 10.1021/jm100176s
=,Papp,ucm/s,0.2,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C, 10.1021/jm401905m
=,Papp,10'-6 cm/s,10.0,C1=CC=C(C(=C1)CCNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl)Cl, 10.1016/j.bmcl.2011.04.077
=,Papp,10'6cm/s,88.0,CC(C)(C)CC(=O)NC1=C(C=C(C=C1F)C(=O)NC2=NC=CS2)F, 10.1021/jm1008659
=,Papp,10'-6 cm/s,20.0,CC(C)(C)C1=NOC(=N1)C2CCCN2C(=O)CC(CC3=CC(=C(C=C3F)F)F)N, 10.1016/j.bmcl.2009.09.078
=,Papp,10'-6 cm/s,14.0,CC(C)(C1=NC(=NO1)C2CCCN2C(=O)CC(CC3=CC(=C(C=C3F)F)F)N)F, 10.1016/j.bmcl.2009.09.078
=,Papp,10'-6 cm/s,3.0,C1CC(N(C1)C(=O)CC(CC2=CC(=C(C=C2F)F)F)N)C3=NC(=NO3)C4=C(C=C(C=N4)F)F, 10.1016/j.bmcl.2009.09.078
=,Papp,10'-6 cm/s,0.15,CS(=O)(=O)N1CC(C1)C2=NOC(=N2)C3CCCN3C(=O)CC(CC4=CC(=C(C=C4F)F)F)N, 10.1016/j.bmcl.2009.09.078
=,Papp,10'-6 cm/s,23.0,C1CC(N(C1)C(=O)CC(CC2=CC(=C(C=C2F)F)F)N)C3=NOC(=N3)C4(CC4)C(F)(F)F, 10.1016/j.bmcl.2009.09.078
=,Papp,10'-6 cm/s,21.0,C1CC(N(C1)C(=O)CC(CC2=CC(=C(C=C2F)F)F)N)C3=NC(=NO3)C4CC4, 10.1016/j.bmcl.2009.09.078
=,Papp,ucm/s,13.0,CN1CCC(CC1)C2=CN(C3=C2C=C(C=C3)C4=CN=CN=C4)C5=CC=C(C=C5)F, 10.1016/j.bmc.2012.10.049
=,Papp,ucm/s,18.0,CN1CCC(CC1)C2=CN(C3=C2C=C(C=C3)C4=NN(C=N4)C)C5=CC=C(C=C5)F, 10.1016/j.bmc.2012.10.049
=,Papp,ucm/s,36.0,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)N(C)C3=CC=CC=C3)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,2.4,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,3.1,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C(F)(F)F)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,6.4,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3Cl)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
